,age_avg,bra_id,cidade,cnae_id,distance,ibge_id,instituicao,num_emp,num_emp_growth,num_emp_growth_5,num_est,num_jobs,opp_gain,rca,wage,wage_avg,wage_growth,wage_growth_5,year,industry_section,industry_class
2052,27.748,4mg070514,Pouso Alegre,47814,0.705,3152501,IFSUL,637,0.027,0.079,183,639,0.086,0.994,586991.21,918.61,0.246,0.214,2012,Comércio,Varejo de artigos do vestuário
2053,28.377,4mg000212,Sao Joao del Rei,47814,0.693,3162500,IFSudeste,648,0.047,0.037,147,648,0.191,1.943,452771.62,698.72,0.219,0.148,2012,Comércio,Varejo de artigos do vestuário
2054,29.499,4mg110209,Manhuacu,47814,0.682,3139409,IFSudeste,697,0.115,0.192,141,698,0.203,2.897,504552.90,722.86,0.248,0.321,2012,Comércio,Varejo de artigos do vestuário
2055,29.421,4mg080306,Patos de Minas,47814,0.588,3148004,IFTM,757,0.05,0.058,230,757,0.41,1.526,627540.42,828.98,0.197,0.179,2012,Comércio,Varejo de artigos do vestuário
2056,29.057,4mg030203,Conselheiro Lafaiete,47814,0.65,3118304,IFMG,768,0.12,0.08,183,768,0.26,2.595,555724.88,723.60,0.247,0.202,2012,Comércio,Varejo de artigos do vestuário
2057,29.024,4mg030001,Betim,47814,0.883,3106705,IFMG,1085,0.028,0.089,237,1089,-0.308,0.39,877557.44,805.84,0.134,0.201,2012,Comércio,Varejo de artigos do vestuário
2058,29.34,4mg070411,Pocos de Caldas,47814,0.635,3151800,IFSUL,1139,0.084,0.06,260,1141,0.245,1.598,990517.51,868.11,0.228,0.184,2012,Comércio,Varejo de artigos do vestuário
2059,30.581,4mg100209,Governador Valadares,47814,0.5820000000000001,3127701,IFMG,1373,-0.005,-0.012,355,1374,0.401,1.841,1150403.58,837.27,0.102,0.095,2012,Comércio,Varejo de artigos do vestuário
2060,31.294,4mg020000,Almenara,47814,0.757,3101706,IFNMG,163,0.124,0.109,55,163,0.122,2.609,123330.10,756.63,0.204,0.234,2013,Comércio,Varejo de artigos do vestuário
2061,30.322,4mg030019,Santa Luzia,47814,0.7709999999999999,3157807,IFMG,326,-0.195,0.076,76,326,0.01,0.854,269843.94,827.74,-0.08,0.179,2012,Comércio,Varejo de artigos do vestuário
2062,29.122,4mg040002,Joao Pinheiro,47814,0.8079999999999999,3136306,IFTM,163,-0.006,0.119,54,164,0.008,0.973,137796.30,840.22,0.105,0.231,2013,Comércio,Varejo de artigos do vestuário
2063,27.92,4mg030208,Ouro Branco,47814,0.941,3145901,IFMG,175,0.012,0.044,69,175,-0.348,0.4,134805.64,770.32,0.101,0.162,2013,Comércio,Varejo de artigos do vestuário
2064,29.492,4mg080000,Araxa,47814,0.705,3104007,CEFET,557,0.063,0.008,143,557,0.153,1.286,553851.28,994.35,0.143,0.128,2013,Comércio,Varejo de artigos do vestuário
2065,29.472,4mg000002,Barbacena,47814,0.701,3105608,IFSudeste,572,-0.032,0.015,170,572,0.19,1.42,477957.37,835.59,0.037,0.123,2013,Comércio,Varejo de artigos do vestuário
2066,30.814,4mg070915,Varginha,47814,0.623,3170701,CEFET,597,0.005,0.055,186,597,0.263,0.991,512603.44,858.63,0.135,0.168,2013,Comércio,Varejo de artigos do vestuário
2067,28.722,4mg000212,Sao Joao del Rei,47814,0.688,3162500,IFSudeste,635,-0.02,0.028,151,636,0.203,1.89,484084.17,761.14,0.069,0.14,2013,Comércio,Varejo de artigos do vestuário
2068,30.493,4mg110209,Manhuacu,47814,0.6709999999999999,3139409,IFSudeste,639,-0.083,0.141,144,639,0.222,2.468,504328.31,789.25,0.0,0.272,2013,Comércio,Varejo de artigos do vestuário
2069,29.952,4mg090112,Teofilo Otoni,47814,0.642,3168606,IFNMG,666,0.076,0.094,141,668,0.297,2.133,554205.93,829.65,0.162,0.21,2013,Comércio,Varejo de artigos do vestuário
2070,29.816,4mg080306,Patos de Minas,47814,0.5820000000000001,3148004,IFTM,770,0.017,0.04,228,771,0.41,1.448,694374.67,900.62,0.107,0.153,2013,Comércio,Varejo de artigos do vestuário
2071,29.29,4mg030203,Conselheiro Lafaiete,47814,0.642,3118304,IFMG,783,0.02,0.06,181,783,0.256,2.532,625153.65,798.41,0.125,0.184,2013,Comércio,Varejo de artigos do vestuário
2072,27.659,4mg070514,Pouso Alegre,47814,0.6940000000000001,3152501,IFSUL,806,0.265,0.109,216,806,0.10800000000000001,1.204,828868.84,1028.37,0.412,0.254,2013,Comércio,Varejo de artigos do vestuário
2073,29.804,4mg070310,Passos,47814,0.609,3147907,IFSUL,552,-0.092,0.018,161,552,0.365,1.819,525772.29,952.49,0.018,0.143,2013,Comércio,Varejo de artigos do vestuário
2074,29.99,4mg070411,Pocos de Caldas,47814,0.637,3151800,IFSUL,1097,-0.037,0.037,259,1099,0.22899999999999998,1.612,1102605.82,1003.28,0.113,0.172,2013,Comércio,Varejo de artigos do vestuário
2075,30.398,4mg060103,Divinopolis,47814,0.5539999999999999,3122306,CEFET,1392,-0.005,0.04,498,1393,0.364,1.784,1328620.83,953.78,0.092,0.152,2013,Comércio,Varejo de artigos do vestuário
2076,30.781,4mg100209,Governador Valadares,47814,0.568,3127701,IFMG,1430,0.042,-0.007,358,1432,0.401,1.85,1308590.20,913.82,0.138,0.097,2013,Comércio,Varejo de artigos do vestuário
2077,29.642,4mg100404,Ipatinga,47814,0.759,3131307,IFMG,1674,0.132,0.05,377,1674,0.001,1.297,1515167.29,905.12,0.251,0.179,2013,Comércio,Varejo de artigos do vestuário
2078,30.345,4mg080505,Uberaba,47814,0.604,3170107,IFTM,1774,-0.019,0.03,419,1774,0.32899999999999996,1.258,1725325.10,972.56,0.061,0.136,2013,Comércio,Varejo de artigos do vestuário
2079,29.494,4mg050413,Montes Claros,47814,0.636,3143302,IFNMG,2014,-0.004,0.059,508,2015,0.289,1.641,1742122.59,864.58,0.086,0.184,2013,Comércio,Varejo de artigos do vestuário
2080,28.65,4mg030005,Contagem,47814,0.677,3118601,CEFET,2468,0.156,0.098,494,2469,0.025,0.808,2609283.61,1056.82,0.274,0.233,2013,Comércio,Varejo de artigos do vestuário
2081,30.926,4mg110111,Juiz de Fora,47814,0.631,3136702,IFSudeste,3060,-0.014,0.01,862,3069,0.207,1.376,2902780.56,945.84,0.082,0.127,2013,Comércio,Varejo de artigos do vestuário
2082,30.061,4mg080609,Uberlandia,47814,0.575,3170206,IFTM,3390,0.002,0.059,768,3393,0.317,1.205,3892564.07,1147.23,0.097,0.186,2013,Comércio,Varejo de artigos do vestuário
2083,30.393,4mg030000,Belo Horizonte,47814,0.785,3106200,IFMG,17109,-0.005,0.045,3108,17127,-0.113,0.73,20764256.06,1212.37,0.085,0.156,2013,Comércio,Varejo de artigos do vestuário
2084,29.665,4mg030001,Betim,47814,0.8690000000000001,3106705,IFMG,1383,0.275,0.123,277,1383,-0.278,0.508,1245152.92,900.33,0.419,0.243,2013,Comércio,Varejo de artigos do vestuário
2085,29.33,4mg110515,Uba,47814,0.662,3169901,IFSudeste,540,0.069,0.072,186,542,0.19699999999999998,1.432,434083.54,800.89,0.16,0.19,2013,Comércio,Varejo de artigos do vestuário
2086,31.629,4mg110311,Muriae,47814,0.638,3143906,IFSudeste,533,-0.011,0.04,226,533,0.31,1.585,424336.82,796.13,0.063,0.15,2013,Comércio,Varejo de artigos do vestuário
2087,32.096,4mg080204,Ituiutaba,47814,0.706,3134202,IFTM,480,0.137,0.065,135,480,0.172,1.622,446345.57,929.89,0.251,0.166,2013,Comércio,Varejo de artigos do vestuário
2088,28.886,4mg060405,Piumhi,47814,0.6970000000000001,3151503,IFMG,184,-0.124,0.07,50,184,0.225,1.829,135405.42,735.90,-0.062,0.174,2013,Comércio,Varejo de artigos do vestuário
2089,28.616,4mg070008,Machado,47814,0.772,3139003,IFSUL,185,-0.036,0.043,52,185,0.049,1.887,180423.91,975.26,0.099,0.172,2013,Comércio,Varejo de artigos do vestuário
2090,29.591,4mg030202,Congonhas,47814,0.888,3118007,IFMG,186,0.17,0.132,61,186,-0.214,0.652,152862.04,821.84,0.326,0.259,2013,Comércio,Varejo de artigos do vestuário
2091,31.325,4mg030503,Ouro Preto,47814,0.895,3146107,IFMG,203,0.046,0.045,76,203,-0.22699999999999998,0.391,160810.13,792.17,0.16,0.164,2013,Comércio,Varejo de artigos do vestuário
2092,29.586,4mg050505,Pirapora,47814,0.769,3151206,IFNMG,203,-0.114,0.046,57,203,0.08,1.191,172453.95,849.53,0.016,0.18,2013,Comércio,Varejo de artigos do vestuário
2093,32.954,4mg110129,Santos Dumont,47814,0.7190000000000001,3160702,IFSudeste,218,0.085,0.062,78,219,0.162,2.293,165274.68,754.68,0.172,0.179,2013,Comércio,Varejo de artigos do vestuário
2094,28.597,4mg020302,Diamantina,47814,0.794,3121605,IFNMG,226,0.013,0.014,58,226,0.013000000000000001,1.416,183897.14,813.70,0.084,0.126,2013,Comércio,Varejo de artigos do vestuário
2095,30.46,4mg030016,Ribeirao das Neves,47814,0.7859999999999999,3154606,IFMG,235,0.078,0.043,79,235,-0.023,0.651,195911.06,833.66,0.189,0.155,2013,Comércio,Varejo de artigos do vestuário
2096,30.665,4mg030007,Ibirite,47814,0.8079999999999999,3129806,IFMG,236,-0.029,0.095,62,236,-0.068,1.214,279503.94,1184.34,0.386,0.28,2013,Comércio,Varejo de artigos do vestuário
2097,29.82,4mg050204,Janauba,47814,0.68,3135100,IFNMG,282,0.115,0.066,88,283,0.272,2.116,215370.83,761.03,0.227,0.181,2013,Comércio,Varejo de artigos do vestuário
2098,29.841,4mg110002,Cataguases,47814,0.725,3115300,IFSudeste,294,0.01,0.075,107,296,0.10300000000000001,1.202,222812.59,752.75,0.089,0.183,2013,Comércio,Varejo de artigos do vestuário
2099,30.51,4mg110007,Leopoldina,47814,0.688,3138401,CEFET,299,0.124,0.081,95,300,0.213,2.198,232012.66,773.38,0.266,0.203,2013,Comércio,Varejo de artigos do vestuário
2100,28.221,4mg060203,Formiga,47814,0.6459999999999999,3126109,IFMG,312,0.013,-0.022,91,312,0.311,1.323,240919.55,772.18,0.091,0.068,2013,Comércio,Varejo de artigos do vestuário
2101,31.589,4mg030019,Santa Luzia,47814,0.7659999999999999,3157807,IFMG,333,0.021,0.079,84,333,0.028999999999999998,0.869,298738.95,897.11,0.107,0.186,2013,Comércio,Varejo de artigos do vestuário
2102,27.92,4mg080408,Patrocinio,47814,0.6609999999999999,3148103,IFTM,336,0.037,0.051,103,336,0.27399999999999997,1.146,270720.98,805.72,0.13,0.16,2013,Comércio,Varejo de artigos do vestuário
2103,29.338,4mg030501,Itabirito,47814,0.9,3131901,IFMG,337,-0.072,0.065,81,337,-0.262,0.842,273144.42,810.52,0.1,0.189,2013,Comércio,Varejo de artigos do vestuário
2104,28.862,4mg070913,Tres Coracoes,47814,0.743,3169307,IFSUL,340,0.118,0.089,94,340,0.066,1.322,269387.21,792.32,0.215,0.21,2013,Comércio,Varejo de artigos do vestuário
2105,27.655,4mg040005,Paracatu,47814,0.72,3147006,IFTM,342,0.03,0.036,81,342,0.17,1.016,303743.30,888.14,0.195,0.163,2013,Comércio,Varejo de artigos do vestuário
2106,29.207,4mg010103,Curvelo,47814,0.693,3120904,CEFET,352,0.029,0.033,102,352,0.22899999999999998,1.674,282634.86,802.94,0.141,0.149,2013,Comércio,Varejo de artigos do vestuário
2107,30.822,4mg100412,Timoteo,47814,0.799,3168705,CEFET,356,-0.138,0.04,89,359,-0.066,1.082,324347.66,903.48,-0.073,0.176,2013,Comércio,Varejo de artigos do vestuário
2108,30.743,4mg110407,Ponte Nova,47814,0.6829999999999999,3152105,IFMG,369,0.105,0.036,124,369,0.21,1.773,286032.91,775.16,0.207,0.137,2013,Comércio,Varejo de artigos do vestuário
2109,28.77,4mg060200,Arcos,47814,0.74,3104205,IFMG,165,-0.073,0.095,56,165,0.105,1.067,131340.73,796.00,0.01,0.21,2013,Comércio,Varejo de artigos do vestuário
2110,28.867,4mg040100,Arinos,47814,0.846,3104502,IFNMG,15,0.25,0.014,8,15,-0.052000000000000005,0.743,9185.63,612.38,0.341,0.095,2011,Comércio,Varejo de artigos do vestuário
2111,29.025,4mg080408,Patrocinio,47814,0.6659999999999999,3148103,IFTM,324,0.066,0.052,104,324,0.27,1.156,239510.54,739.23,0.226,0.159,2012,Comércio,Varejo de artigos do vestuário
2112,29.243,4mg070913,Tres Coracoes,47814,0.755,3169307,IFSUL,304,0.156,0.077,83,305,0.038,1.225,221754.76,727.07,0.365,0.192,2012,Comércio,Varejo de artigos do vestuário
2113,29.104,4mg030016,Ribeirao das Neves,47814,0.785,3154606,IFMG,230,0.198,0.217,74,230,-0.021,0.684,154490.95,671.70,0.32,0.339,2011,Comércio,Varejo de artigos do vestuário
2114,30.339,4mg110007,Leopoldina,47814,0.69,3138401,CEFET,250,0.033,0.099,91,251,0.203,1.984,151949.33,605.38,0.095,0.211,2011,Comércio,Varejo de artigos do vestuário
2115,28.784,4mg110002,Cataguases,47814,0.7390000000000001,3115300,IFSudeste,255,0.085,0.058,88,255,0.081,1.074,158480.79,621.49,0.165,0.155,2011,Comércio,Varejo de artigos do vestuário
2116,28.719,4mg070913,Tres Coracoes,47814,0.759,3169307,IFSUL,263,-0.057,0.098,89,263,0.028999999999999998,1.036,162512.81,617.92,-0.024,0.187,2011,Comércio,Varejo de artigos do vestuário
2117,28.638,4mg050204,Janauba,47814,0.691,3135100,IFNMG,267,-0.018,0.096,83,268,0.255,2.44,164879.32,615.22,0.071,0.198,2011,Comércio,Varejo de artigos do vestuário
2118,28.52,4mg060203,Formiga,47814,0.652,3126109,IFMG,281,-0.245,-0.001,92,281,0.28800000000000003,1.319,175130.58,623.24,-0.205,0.072,2011,Comércio,Varejo de artigos do vestuário
2119,29.086,4mg080408,Patrocinio,47814,0.659,3148103,IFTM,304,-0.041,0.016,94,304,0.287,1.193,195386.88,642.72,0.013,0.116,2011,Comércio,Varejo de artigos do vestuário
2120,28.665,4mg030501,Itabirito,47814,0.813,3131901,IFMG,310,0.054,0.101,71,310,-0.07,1.317,189769.97,612.16,0.157,0.197,2011,Comércio,Varejo de artigos do vestuário
2121,29.083,4mg010103,Curvelo,47814,0.693,3120904,CEFET,339,-0.048,0.08,100,339,0.235,1.875,218367.34,644.15,0.038,0.182,2011,Comércio,Varejo de artigos do vestuário
2122,28.911,4mg050505,Pirapora,47814,0.774,3151206,IFNMG,214,0.209,0.092,54,214,0.063,1.207,138729.90,648.27,0.457,0.197,2011,Comércio,Varejo de artigos do vestuário
2123,30.545,4mg110407,Ponte Nova,47814,0.732,3152105,IFMG,350,0.061,0.04,113,352,0.11699999999999999,1.357,222335.19,631.63,0.124,0.128,2011,Comércio,Varejo de artigos do vestuário
2124,27.19,4mg040005,Paracatu,47814,0.735,3147006,IFTM,368,0.051,0.084,75,368,0.13699999999999998,1.12,248112.69,674.22,0.201,0.203,2011,Comércio,Varejo de artigos do vestuário
2125,29.733,4mg030019,Santa Luzia,47814,0.851,3157807,IFMG,405,0.315,0.221,88,408,-0.174,0.631,293149.50,718.50,0.402,0.35,2011,Comércio,Varejo de artigos do vestuário
2126,31.768,4mg080204,Ituiutaba,47814,0.688,3134202,IFTM,418,-0.03,0.044,115,418,0.217,1.645,309292.01,739.93,0.05,0.128,2011,Comércio,Varejo de artigos do vestuário
2127,28.983,4mg110515,Uba,47814,0.6409999999999999,3169901,IFSudeste,459,0.058,0.088,159,461,0.251,1.423,307446.57,666.91,0.178,0.21,2011,Comércio,Varejo de artigos do vestuário
2128,30.11,4mg090112,Teofilo Otoni,47814,0.623,3168606,IFNMG,507,0.163,0.061,120,509,0.348,1.848,341466.99,670.86,0.305,0.181,2011,Comércio,Varejo de artigos do vestuário
2129,29.752,4mg080000,Araxa,47814,0.684,3104007,CEFET,537,0.085,0.018,129,537,0.2,1.517,431196.55,802.97,0.213,0.122,2011,Comércio,Varejo de artigos do vestuário
2130,31.661,4mg110311,Muriae,47814,0.639,3143906,IFSudeste,540,-0.016,0.068,219,545,0.31,1.908,363031.01,666.11,0.082,0.18,2011,Comércio,Varejo de artigos do vestuário
2131,30.055,4mg070915,Varginha,47814,0.642,3170701,CEFET,548,-0.042,0.056,180,548,0.22,0.939,359660.95,656.32,0.02,0.143,2011,Comércio,Varejo de artigos do vestuário
2132,29.035,4mg000002,Barbacena,47814,0.7040000000000001,3105608,IFSudeste,579,0.072,0.019,164,579,0.188,1.461,388404.57,670.82,0.182,0.127,2011,Comércio,Varejo de artigos do vestuário
2133,29.525,4mg100412,Timoteo,47814,0.8,3168705,CEFET,358,0.108,0.03,99,358,-0.09,1.081,248037.07,692.84,0.221,0.14,2011,Comércio,Varejo de artigos do vestuário
2134,29.35,4mg030007,Ibirite,47814,0.831,3129806,IFMG,214,0.138,0.09,58,214,-0.124,0.906,166319.64,777.20,0.364,0.238,2011,Comércio,Varejo de artigos do vestuário
2135,27.17,4mg020302,Diamantina,47814,0.799,3121605,IFNMG,212,0.122,0.132,48,212,0.001,1.566,144561.03,681.89,0.245,0.253,2011,Comércio,Varejo de artigos do vestuário
2136,27.386,4mg060405,Piumhi,47814,0.691,3151503,IFMG,184,0.243,0.093,47,184,0.249,2.14,110950.77,602.99,0.296,0.192,2011,Comércio,Varejo de artigos do vestuário
2137,28.381,4mg070703,Carmo de Minas,47814,0.884,3114105,IFSUL,21,0.4,0.031,8,21,-0.16899999999999998,0.911,13393.02,637.76,0.675,0.139,2011,Comércio,Varejo de artigos do vestuário
2138,27.417,4mg050210,Porteirinha,47814,0.8,3152204,IFNMG,48,0.455,0.065,16,48,0.040999999999999995,2.105,29477.09,614.11,0.588,0.167,2011,Comércio,Varejo de artigos do vestuário
2139,28.837,4mg080100,Campina Verde,47814,0.82,3111101,IFTM,49,0.531,0.163,16,49,-0.021,1.216,30732.72,627.20,0.632,0.26,2011,Comércio,Varejo de artigos do vestuário
2140,31.132,4mg110508,Rio Pomba,47814,0.82,3155801,IFSudeste,53,0.019,0.058,25,53,-0.048,1.156,33395.09,630.10,0.098,0.162,2011,Comércio,Varejo de artigos do vestuário
2141,30.426,4mg060300,Bom Sucesso,47814,0.784,3108008,IFSudeste,61,0.298,0.16,24,61,0.07200000000000001,2.23,37400.33,613.12,0.39,0.278,2011,Comércio,Varejo de artigos do vestuário
2142,30.413,4mg060400,Bambui,47814,0.785,3105103,IFMG,63,0.34,0.09,27,63,0.05,1.147,36889.98,585.56,0.486,0.21,2011,Comércio,Varejo de artigos do vestuário
2143,28.6,4mg070809,Muzambinho,47814,0.731,3144102,IFSUL,75,-0.085,0.008,24,75,0.16399999999999998,2.113,50977.47,679.70,0.0,0.087,2011,Comércio,Varejo de artigos do vestuário
2144,26.532,4mg000107,Nepomuceno,47814,0.7879999999999999,3144607,CEFET,77,-0.025,0.129,34,77,0.061,1.914,46807.78,607.89,0.113,0.247,2011,Comércio,Varejo de artigos do vestuário
2145,27.333,4mg080002,Ibia,47814,0.836,3129509,IFTM,81,0.012,0.021,25,81,-0.055,1.313,54771.59,676.19,0.085,0.148,2011,Comércio,Varejo de artigos do vestuário
2146,28.615,4mg020100,Aracuai,47814,0.743,3103405,IFNMG,96,-0.059,0.059,44,96,0.155,2.546,58460.92,608.97,0.027,0.152,2011,Comércio,Varejo de artigos do vestuário
2147,32.981,4mg030018,Sabara,47814,0.8370000000000001,3156700,IFMG,103,0.051,0.083,39,103,-0.16399999999999998,0.405,68902.19,668.95,0.162,0.189,2011,Comércio,Varejo de artigos do vestuário
2148,29.071,4mg050305,Januaria,47814,0.7390000000000001,3135209,IFNMG,126,0.008,0.017,37,126,0.153,1.947,72869.67,578.33,0.062,0.108,2011,Comércio,Varejo de artigos do vestuário
2149,26.571,4mg050611,Salinas,47814,0.757,3157005,IFNMG,133,0.231,0.11,63,133,0.13,2.042,75555.06,568.08,0.259,0.218,2011,Comércio,Varejo de artigos do vestuário
2150,30.543,4mg020000,Almenara,47814,0.763,3101706,IFNMG,140,0.176,0.121,45,140,0.10099999999999999,2.441,86035.01,614.54,0.276,0.238,2011,Comércio,Varejo de artigos do vestuário
2151,28.013,4mg040002,Joao Pinheiro,47814,0.818,3136306,IFTM,154,0.242,0.109,50,154,-0.021,0.912,98784.39,641.46,0.289,0.207,2011,Comércio,Varejo de artigos do vestuário
2152,28.09,4mg030202,Congonhas,47814,0.8909999999999999,3118007,IFMG,166,0.085,0.118,50,166,-0.22899999999999998,0.653,107188.25,645.71,0.165,0.227,2011,Comércio,Varejo de artigos do vestuário
2153,28.494,4mg030208,Ouro Branco,47814,0.945,3145901,IFMG,166,0.153,0.084,59,166,-0.368,0.394,101710.91,612.72,0.27,0.18,2011,Comércio,Varejo de artigos do vestuário
2154,27.471,4mg070008,Machado,47814,0.746,3139003,IFSUL,172,0.055,0.045,47,172,0.098,2.002,135404.36,787.24,0.207,0.136,2011,Comércio,Varejo de artigos do vestuário
2155,30.885,4mg030503,Ouro Preto,47814,0.8759999999999999,3146107,IFMG,174,0.108,0.04,69,174,-0.19399999999999998,0.418,106284.38,610.83,0.184,0.132,2011,Comércio,Varejo de artigos do vestuário
2156,27.221,4mg060200,Arcos,47814,0.753,3104205,IFMG,181,0.199,0.163,57,181,0.061,1.26,116657.33,644.52,0.352,0.284,2011,Comércio,Varejo de artigos do vestuário
2157,31.984,4mg110129,Santos Dumont,47814,0.764,3160702,IFSudeste,183,-0.047,0.074,67,183,0.065,1.767,108956.13,595.39,0.031,0.178,2011,Comércio,Varejo de artigos do vestuário
2158,28.874,4mg070310,Passos,47814,0.609,3147907,IFSUL,612,-0.053,0.101,177,612,0.366,2.106,463826.38,757.89,0.019,0.219,2011,Comércio,Varejo de artigos do vestuário
2159,27.764,4mg060203,Formiga,47814,0.6459999999999999,3126109,IFMG,308,0.096,-0.003,96,309,0.316,1.39,220884.63,714.84,0.261,0.091,2012,Comércio,Varejo de artigos do vestuário
2160,28.137,4mg000212,Sao Joao del Rei,47814,0.713,3162500,IFSudeste,619,0.005,0.047,146,619,0.149,1.778,371280.79,599.81,0.084,0.144,2011,Comércio,Varejo de artigos do vestuário
2161,29.048,4mg110209,Manhuacu,47814,0.6829999999999999,3139409,IFSudeste,625,0.074,0.157,120,627,0.205,3.006,404297.01,644.81,0.193,0.272,2011,Comércio,Varejo de artigos do vestuário
2162,29.008,4mg020100,Aracuai,47814,0.743,3103405,IFNMG,118,0.229,0.086,46,118,0.157,3.16,82455.89,698.78,0.41,0.194,2012,Comércio,Varejo de artigos do vestuário
2163,32.068,4mg030018,Sabara,47814,0.8220000000000001,3156700,IFMG,118,0.146,0.078,41,118,-0.127,0.47,84612.75,717.06,0.228,0.179,2012,Comércio,Varejo de artigos do vestuário
2164,28.676,4mg050305,Januaria,47814,0.743,3135209,IFNMG,136,0.079,0.047,37,136,0.154,1.793,90220.83,663.39,0.238,0.148,2012,Comércio,Varejo de artigos do vestuário
2165,30.917,4mg020000,Almenara,47814,0.777,3101706,IFNMG,145,0.036,0.132,50,145,0.076,2.27,102392.92,706.16,0.19,0.268,2012,Comércio,Varejo de artigos do vestuário
2166,26.846,4mg050611,Salinas,47814,0.738,3157005,IFNMG,156,0.173,0.124,71,156,0.17300000000000001,2.28,103661.31,664.50,0.372,0.231,2012,Comércio,Varejo de artigos do vestuário
2167,28.692,4mg030202,Congonhas,47814,0.879,3118007,IFMG,159,-0.042,0.06,50,159,-0.21,0.544,115279.13,725.03,0.075,0.175,2012,Comércio,Varejo de artigos do vestuário
2168,28.689,4mg040002,Joao Pinheiro,47814,0.802,3136306,IFTM,164,0.065,0.125,57,164,0.031,1.103,124665.29,760.15,0.262,0.234,2012,Comércio,Varejo de artigos do vestuário
2169,28.434,4mg030208,Ouro Branco,47814,0.9470000000000001,3145901,IFMG,173,0.042,0.039,67,173,-0.374,0.377,122416.41,707.61,0.204,0.15,2012,Comércio,Varejo de artigos do vestuário
